date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2018-01-30,4,-2,0.0,8.7,1,93,04:07 PM,05:18 AM,06:48 AM,05:28 PM,-6,1,2,1,8,36,55,0.0,1030,4,10,277,6,shanghai
2018-01-31,3,-0,0.1,5.6,1,97,05:14 PM,06:16 AM,06:47 AM,05:29 PM,-6,-0,2,-0,11,56,56,0.1,1030,3,10,322,8,shanghai
2018-02-01,7,-1,0.0,8.7,2,88,06:22 PM,07:09 AM,06:46 AM,05:30 PM,-3,3,5,3,11,12,54,0.0,1030,7,10,215,9,shanghai
2018-02-02,8,1,0.0,8.7,2,81,07:30 PM,07:56 AM,06:46 AM,05:31 PM,-5,3,5,3,14,21,48,0.0,1032,8,10,319,11,shanghai
2018-02-03,3,-0,0.0,8.7,2,73,08:33 PM,08:38 AM,06:45 AM,05:32 PM,-8,-2,2,-2,17,23,50,0.0,1035,3,10,341,14,shanghai
2018-02-04,3,-1,0.0,8.7,2,66,09:35 PM,09:17 AM,06:45 AM,05:32 PM,-14,-2,2,-2,15,13,30,0.0,1035,3,10,292,12,shanghai
2018-02-05,6,-1,0.0,8.7,2,58,10:34 PM,09:54 AM,06:44 AM,05:33 PM,-10,2,5,2,12,9,33,0.0,1032,6,10,297,11,shanghai
2018-02-06,5,-0,0.0,8.7,2,51,11:32 PM,10:29 AM,06:43 AM,05:34 PM,-6,2,5,2,12,2,46,0.0,1030,5,10,216,10,shanghai
2018-02-07,7,-0,0.0,4.1,1,43,No moonrise,11:05 AM,06:42 AM,05:35 PM,-6,3,5,3,10,64,47,0.0,1027,7,10,156,8,shanghai
2018-02-08,8,1,0.0,8.7,3,36,12:27 AM,11:42 AM,06:42 AM,05:36 PM,-6,4,6,4,12,13,45,0.0,1025,8,10,242,9,shanghai
2018-02-09,10,3,0.0,4.1,2,28,01:21 AM,12:20 PM,06:41 AM,05:37 PM,2,6,8,6,13,79,69,0.3,1021,10,9,177,10,shanghai
2018-02-10,9,3,0.0,5.6,2,20,02:14 AM,01:02 PM,06:40 AM,05:38 PM,0,5,7,5,17,62,64,0.3,1026,9,9,164,13,shanghai
2018-02-11,9,1,0.0,8.7,3,13,03:06 AM,01:46 PM,06:39 AM,05:39 PM,-6,6,7,6,13,6,41,0.0,1029,9,10,295,11,shanghai
2018-02-12,8,1,0.0,8.7,3,5,03:55 AM,02:33 PM,06:38 AM,05:39 PM,-12,4,6,4,15,5,25,0.0,1031,8,10,297,13,shanghai
2018-02-13,12,2,0.0,8.7,3,0,04:42 AM,03:24 PM,06:37 AM,05:40 PM,-3,9,10,9,13,5,42,0.0,1026,12,10,191,10,shanghai
2018-02-14,18,6,0.0,8.7,3,0,05:27 AM,04:16 PM,06:37 AM,05:41 PM,5,14,14,14,10,29,55,0.0,1018,18,10,156,8,shanghai
2018-02-15,9,6,0.0,4.1,2,0,06:08 AM,05:10 PM,06:36 AM,05:42 PM,4,7,9,7,18,92,74,0.9,1021,9,10,37,14,shanghai
2018-02-16,8,5,0.0,4.2,2,2,06:46 AM,06:05 PM,06:35 AM,05:43 PM,3,6,7,6,9,83,78,1.5,1021,8,10,146,8,shanghai
2018-02-17,11,3,0.0,8.7,3,10,07:23 AM,07:01 PM,06:34 AM,05:43 PM,4,9,10,9,13,1,63,0.0,1025,11,10,109,11,shanghai
2018-02-18,12,7,0.0,4.2,3,17,07:58 AM,07:58 PM,06:33 AM,05:44 PM,7,8,10,8,19,87,83,0.0,1021,12,10,104,13,shanghai
2018-02-19,10,7,0.0,4.2,2,25,08:33 AM,08:55 PM,06:32 AM,05:45 PM,6,6,8,6,16,100,85,1.7,1022,10,10,42,12,shanghai
2018-02-20,10,5,0.0,5.7,2,32,09:08 AM,09:54 PM,06:31 AM,05:46 PM,4,6,8,6,16,88,78,5.3,1022,10,10,37,12,shanghai
2018-02-21,9,6,0.0,4.2,2,40,09:45 AM,10:53 PM,06:30 AM,05:47 PM,2,6,7,6,12,93,71,0.0,1025,9,10,76,10,shanghai
2018-02-22,10,5,0.0,5.7,2,47,10:24 AM,11:55 PM,06:29 AM,05:47 PM,1,7,8,7,8,59,64,0.0,1025,10,10,192,6,shanghai
2018-02-23,13,4,0.0,8.7,3,55,11:07 AM,No moonset,06:28 AM,05:48 PM,4,10,11,10,13,5,65,0.0,1024,13,10,176,11,shanghai
2018-02-24,15,8,0.0,5.7,3,62,11:55 AM,12:58 AM,06:27 AM,05:49 PM,7,10,11,10,18,54,78,15.0,1023,15,9,97,13,shanghai
2018-02-25,12,7,0.0,7.2,2,70,12:49 PM,02:01 AM,06:26 AM,05:50 PM,6,8,10,8,14,68,78,1.2,1026,12,10,28,11,shanghai
2018-02-26,14,5,0.0,8.7,4,77,01:49 PM,03:03 AM,06:25 AM,05:50 PM,7,12,13,12,10,1,68,0.0,1025,14,10,117,8,shanghai
2018-02-27,16,8,0.0,8.7,4,85,02:53 PM,04:01 AM,06:24 AM,05:51 PM,8,13,14,13,24,20,71,0.0,1018,16,10,147,18,shanghai
2018-02-28,14,9,0.0,5.7,3,93,04:00 PM,04:55 AM,06:22 AM,05:52 PM,10,12,14,12,30,64,80,0.1,1010,14,10,249,21,shanghai
2018-03-01,15,8,0.0,8.7,4,96,05:07 PM,05:44 AM,06:21 AM,05:53 PM,6,11,12,11,15,17,67,0.0,1018,15,10,137,13,shanghai
2018-03-02,10,7,0.0,4.2,2,100,06:12 PM,06:28 AM,06:20 AM,05:53 PM,5,6,9,6,19,91,78,0.4,1017,10,9,110,14,shanghai
2018-03-03,20,10,0.0,8.7,4,89,07:16 PM,07:09 AM,06:19 AM,05:54 PM,12,14,15,14,11,48,84,0.0,1011,20,8,162,8,shanghai
2018-03-04,24,13,0.0,8.7,5,82,08:17 PM,07:48 AM,06:18 AM,05:55 PM,15,19,20,19,19,33,78,1.2,1008,24,10,158,13,shanghai
2018-03-05,12,7,0.0,5.7,2,74,09:17 PM,08:24 AM,06:17 AM,05:55 PM,4,7,10,7,24,66,66,0.4,1021,12,10,259,19,shanghai
2018-03-06,12,6,0.0,8.7,2,67,10:14 PM,09:01 AM,06:16 AM,05:56 PM,3,8,9,8,16,42,65,0.0,1028,12,10,90,13,shanghai
2018-03-07,12,9,0.0,4.3,2,60,11:11 PM,09:38 AM,06:14 AM,05:57 PM,6,8,10,8,18,99,79,0.2,1023,12,9,86,14,shanghai
2018-03-08,10,3,0.0,5.8,2,53,No moonrise,10:16 AM,06:13 AM,05:58 PM,2,5,8,5,22,65,68,0.1,1026,10,10,338,17,shanghai
2018-03-09,11,1,0.0,8.7,3,45,12:05 AM,10:57 AM,06:12 AM,05:58 PM,-1,9,10,9,9,0,50,0.0,1028,11,10,282,8,shanghai
2018-03-10,15,4,0.0,8.7,4,38,12:58 AM,11:41 AM,06:11 AM,05:59 PM,4,13,13,13,11,1,56,0.0,1025,15,10,169,9,shanghai
2018-03-11,18,7,0.0,11.6,3,31,01:49 AM,12:26 PM,06:10 AM,06:00 PM,5,12,13,12,16,31,63,0.0,1024,18,10,130,11,shanghai
2018-03-12,21,11,0.0,11.6,5,24,02:37 AM,01:16 PM,06:09 AM,06:00 PM,9,16,17,16,16,30,65,0.0,1020,21,10,165,12,shanghai
2018-03-13,24,12,0.0,11.6,5,16,03:22 AM,02:07 PM,06:07 AM,06:01 PM,13,18,19,18,18,9,72,0.0,1017,24,10,162,13,shanghai
2018-03-14,24,15,0.0,11.6,6,9,04:04 AM,03:01 PM,06:06 AM,06:02 PM,15,19,19,19,21,43,78,0.0,1015,24,10,162,15,shanghai
2018-03-15,20,12,0.0,6.0,4,2,04:44 AM,03:56 PM,06:05 AM,06:02 PM,15,17,17,17,13,90,86,2.5,1014,20,10,151,9,shanghai
2018-03-16,12,8,0.0,7.4,2,0,05:22 AM,04:52 PM,06:04 AM,06:03 PM,3,7,9,7,19,87,68,0.8,1024,12,10,16,15,shanghai
2018-03-17,13,8,0.0,8.8,3,0,05:58 AM,05:49 PM,06:03 AM,06:04 PM,6,9,11,9,20,60,74,0.0,1024,13,10,105,15,shanghai
2018-03-18,17,10,0.0,7.4,3,5,06:33 AM,06:47 PM,06:01 AM,06:04 PM,11,13,14,13,15,79,82,3.0,1016,17,9,223,11,shanghai
2018-03-19,11,8,0.0,7.5,3,13,07:08 AM,07:47 PM,06:00 AM,06:05 PM,7,9,10,9,17,97,79,0.0,1017,11,10,338,13,shanghai
2018-03-20,9,6,0.0,7.8,2,20,07:45 AM,08:47 PM,05:59 AM,06:05 PM,4,5,8,5,19,97,74,0.0,1018,9,10,306,15,shanghai
2018-03-21,8,5,0.0,9.1,2,27,08:24 AM,09:49 PM,05:58 AM,06:06 PM,3,4,7,4,21,78,78,0.1,1020,8,10,311,16,shanghai
2018-03-22,16,4,0.0,12.5,4,34,09:06 AM,10:52 PM,05:56 AM,06:07 PM,6,13,13,13,8,7,63,0.0,1019,16,10,243,7,shanghai
2018-03-23,20,8,0.0,12.5,5,42,09:53 AM,11:55 PM,05:55 AM,06:07 PM,8,16,16,16,11,5,60,0.0,1020,20,10,181,9,shanghai
2018-03-24,21,10,0.0,12.5,4,49,10:44 AM,No moonset,05:54 AM,06:08 PM,9,16,17,16,11,32,62,0.0,1022,21,10,134,8,shanghai
2018-03-25,20,13,0.0,10.5,4,56,11:41 AM,12:56 AM,05:53 AM,06:09 PM,11,17,17,17,15,51,70,0.0,1023,20,10,144,11,shanghai
2018-03-26,22,13,0.0,12.6,5,63,12:41 PM,01:54 AM,05:52 AM,06:09 PM,12,18,18,18,12,14,72,0.1,1021,22,10,170,10,shanghai
2018-03-27,22,12,0.0,12.6,5,71,01:45 PM,02:48 AM,05:50 AM,06:10 PM,13,19,19,19,13,6,73,0.0,1018,22,10,152,10,shanghai
2018-03-28,24,12,0.0,12.6,6,78,02:50 PM,03:37 AM,05:49 AM,06:11 PM,14,21,21,21,15,1,68,0.0,1016,24,10,155,12,shanghai
2018-03-29,24,13,0.0,11.9,4,85,03:55 PM,04:22 AM,05:48 AM,06:11 PM,13,18,19,18,16,32,74,0.0,1017,24,10,126,12,shanghai
2018-03-30,22,14,0.0,12.7,5,93,04:58 PM,05:03 AM,05:47 AM,06:12 PM,14,18,18,18,15,35,78,0.0,1021,22,10,97,12,shanghai
2018-03-31,22,12,0.0,12.7,5,96,06:00 PM,05:42 AM,05:45 AM,06:12 PM,11,17,18,17,18,28,70,0.0,1018,22,10,134,13,shanghai
2018-04-01,27,14,0.0,12.7,6,89,07:01 PM,06:18 AM,05:44 AM,06:13 PM,15,21,21,21,15,11,70,0.0,1014,27,10,159,11,shanghai
2018-04-02,26,16,0.0,12.7,6,81,08:00 PM,06:55 AM,05:43 AM,06:14 PM,16,22,22,21,16,35,71,0.0,1013,26,10,150,12,shanghai
2018-04-03,26,17,0.0,12.7,6,74,08:58 PM,07:32 AM,05:42 AM,06:14 PM,17,22,22,21,21,23,77,0.8,1013,26,10,154,16,shanghai
2018-04-04,18,12,0.0,8.0,4,66,09:54 PM,08:10 AM,05:40 AM,06:15 PM,12,16,16,16,16,82,80,3.9,1016,18,10,27,13,shanghai
2018-04-05,17,8,0.0,8.0,3,59,10:49 PM,08:50 AM,05:39 AM,06:16 PM,9,11,13,11,14,99,81,5.1,1015,17,10,108,11,shanghai
2018-04-06,17,8,0.0,12.8,3,51,11:41 PM,09:34 AM,05:38 AM,06:16 PM,2,11,12,11,23,41,53,0.2,1023,17,9,316,18,shanghai
2018-04-07,14,7,0.0,12.8,4,44,No moonrise,10:19 AM,05:37 AM,06:17 PM,-4,11,13,11,17,2,32,0.0,1026,14,10,297,14,shanghai
2018-04-08,21,8,0.0,12.8,5,36,12:30 AM,11:07 AM,05:36 AM,06:18 PM,5,16,17,16,16,0,47,0.0,1019,21,10,193,14,shanghai
2018-04-09,24,12,0.0,12.8,6,28,01:17 AM,11:58 AM,05:34 AM,06:18 PM,9,21,21,21,17,0,49,0.0,1017,24,10,177,13,shanghai
2018-04-10,27,15,0.0,12.9,6,21,02:00 AM,12:50 PM,05:33 AM,06:19 PM,13,23,23,22,21,1,58,0.0,1011,27,10,171,16,shanghai
2018-04-11,28,16,0.0,12.9,6,13,02:40 AM,01:44 PM,05:32 AM,06:19 PM,12,23,23,22,16,15,55,0.0,1012,28,10,149,12,shanghai
2018-04-12,21,15,0.0,12.9,4,6,03:19 AM,02:39 PM,05:31 AM,06:20 PM,10,18,19,18,24,48,59,0.0,1015,21,10,89,18,shanghai
2018-04-13,18,16,0.0,8.1,4,0,03:55 AM,03:37 PM,05:30 AM,06:21 PM,13,17,17,17,27,97,78,1.3,1014,18,8,113,18,shanghai
2018-04-14,17,12,0.0,8.1,3,0,04:30 AM,04:34 PM,05:29 AM,06:21 PM,10,14,15,14,23,89,74,0.1,1015,17,10,307,18,shanghai
2018-04-15,20,11,0.0,13.0,5,0,05:06 AM,05:34 PM,05:27 AM,06:22 PM,5,16,17,16,11,11,49,0.0,1020,20,10,194,9,shanghai
2018-04-16,16,10,0.0,11.9,3,1,05:42 AM,06:35 PM,05:26 AM,06:23 PM,3,14,14,14,8,39,51,0.0,1021,16,10,97,6,shanghai
2018-04-17,21,9,0.0,13.0,5,9,06:20 AM,07:39 PM,05:25 AM,06:23 PM,8,18,18,18,8,1,52,0.0,1020,21,10,136,7,shanghai
2018-04-18,24,11,0.0,13.0,5,17,07:02 AM,08:43 PM,05:24 AM,06:24 PM,11,20,20,20,13,0,56,0.0,1017,24,10,145,11,shanghai
2018-04-19,26,13,0.0,13.0,6,24,07:48 AM,09:48 PM,05:23 AM,06:25 PM,14,23,23,23,14,0,60,0.0,1016,26,10,138,12,shanghai
2018-04-20,24,16,0.0,13.0,5,32,08:39 AM,10:51 PM,05:22 AM,06:25 PM,14,20,21,20,27,20,70,0.0,1016,24,10,142,20,shanghai
2018-04-21,25,18,0.0,13.1,5,39,09:35 AM,11:51 PM,05:21 AM,06:26 PM,16,22,22,21,26,45,74,0.4,1013,25,10,152,19,shanghai
2018-04-22,30,19,0.0,13.1,7,47,10:35 AM,No moonset,05:20 AM,06:27 PM,19,26,26,25,14,37,71,0.0,1010,30,10,169,10,shanghai
2018-04-23,26,15,0.0,9.4,5,54,11:38 AM,12:46 AM,05:19 AM,06:27 PM,17,20,21,20,13,76,81,3.5,1009,26,9,130,10,shanghai
2018-04-24,16,13,0.0,8.2,3,62,12:42 PM,01:36 AM,05:18 AM,06:28 PM,10,14,15,14,21,86,72,0.0,1015,16,10,324,16,shanghai
2018-04-25,23,12,0.0,13.1,5,69,01:45 PM,02:21 AM,05:17 AM,06:29 PM,9,18,19,18,11,16,58,0.0,1016,23,10,199,9,shanghai
2018-04-26,24,12,0.0,13.1,6,77,02:47 PM,03:02 AM,05:16 AM,06:29 PM,9,19,20,19,8,22,53,0.0,1016,24,10,132,7,shanghai
2018-04-27,27,16,0.0,13.2,6,85,03:49 PM,03:40 AM,05:15 AM,06:30 PM,12,23,23,23,9,15,53,0.0,1018,27,10,184,7,shanghai
2018-04-28,27,16,0.0,13.2,6,92,04:48 PM,04:16 AM,05:14 AM,06:31 PM,13,23,23,22,13,14,57,0.0,1017,27,10,123,9,shanghai
2018-04-29,28,17,0.0,13.2,7,100,05:48 PM,04:52 AM,05:13 AM,06:31 PM,16,25,25,24,15,28,61,0.0,1011,28,10,171,11,shanghai
2018-04-30,31,21,0.0,13.2,6,100,06:45 PM,05:28 AM,05:12 AM,06:32 PM,20,28,28,26,12,26,69,1.6,1011,31,10,154,9,shanghai
2018-05-01,31,20,0.0,13.2,6,89,07:43 PM,06:05 AM,05:11 AM,06:33 PM,20,29,29,26,13,55,71,4.5,1010,31,10,210,9,shanghai
2018-05-02,27,15,0.0,13.2,5,82,08:38 PM,06:45 AM,05:10 AM,06:33 PM,16,23,23,22,19,47,66,2.7,1014,27,10,198,16,shanghai
2018-05-03,25,14,0.0,13.3,6,75,09:33 PM,07:27 AM,05:09 AM,06:34 PM,7,22,22,21,12,7,42,0.0,1019,25,10,209,10,shanghai
2018-05-04,27,15,0.0,13.3,5,68,10:23 PM,08:11 AM,05:08 AM,06:35 PM,12,24,24,24,15,15,46,0.0,1018,27,10,128,11,shanghai
2018-05-05,21,18,0.0,8.3,4,60,11:12 PM,08:59 AM,05:07 AM,06:36 PM,14,20,20,20,26,75,72,2.0,1013,21,10,179,17,shanghai
2018-05-06,27,20,0.0,10.8,5,53,11:56 PM,09:49 AM,05:06 AM,06:36 PM,20,25,25,23,22,64,80,1.1,1005,27,10,201,13,shanghai
2018-05-07,21,16,0.0,8.3,4,46,No moonrise,10:40 AM,05:05 AM,06:37 PM,16,20,20,20,18,87,80,1.3,1007,21,10,159,13,shanghai
2018-05-08,24,15,0.0,13.3,4,39,12:37 AM,11:34 AM,05:05 AM,06:38 PM,12,20,20,20,12,41,64,0.0,1013,24,10,184,10,shanghai
2018-05-09,22,13,0.0,13.3,5,31,01:16 AM,12:27 PM,05:04 AM,06:38 PM,13,21,21,21,11,8,63,0.0,1021,22,10,83,9,shanghai
2018-05-10,21,14,0.0,13.4,5,24,01:52 AM,01:23 PM,05:03 AM,06:39 PM,12,18,19,18,18,10,69,0.0,1021,21,10,122,15,shanghai
2018-05-11,26,15,0.0,13.4,6,17,02:27 AM,02:19 PM,05:02 AM,06:40 PM,15,22,22,21,22,25,69,0.3,1014,26,10,150,17,shanghai
2018-05-12,30,20,0.0,10.8,6,9,03:02 AM,03:18 PM,05:01 AM,06:40 PM,20,27,27,25,11,73,74,6.7,1009,30,10,215,8,shanghai
2018-05-13,29,20,0.0,13.4,7,2,03:37 AM,04:18 PM,05:01 AM,06:41 PM,20,27,27,25,11,35,74,0.2,1010,29,9,141,10,shanghai
2018-05-14,30,19,0.0,13.4,7,0,04:14 AM,05:21 PM,05:00 AM,06:42 PM,21,28,28,26,17,17,75,0.0,1008,30,10,143,13,shanghai
2018-05-15,33,23,0.0,13.8,7,0,04:55 AM,06:26 PM,04:59 AM,06:42 PM,23,32,32,29,19,15,71,0.5,1005,33,10,164,14,shanghai
2018-05-16,35,25,0.0,13.8,8,5,05:40 AM,07:33 PM,04:59 AM,06:43 PM,23,36,36,31,19,5,65,0.0,1003,35,10,173,15,shanghai
2018-05-17,35,25,0.0,13.9,8,12,06:29 AM,08:39 PM,04:58 AM,06:44 PM,22,34,34,31,13,24,61,1.4,1003,35,10,180,10,shanghai
2018-05-18,33,22,0.0,13.3,6,19,07:25 AM,09:43 PM,04:57 AM,06:44 PM,22,32,32,29,12,44,68,8.2,1007,33,9,130,9,shanghai
2018-05-19,21,20,0.0,8.7,5,27,08:26 AM,10:41 PM,04:57 AM,06:45 PM,18,21,22,21,16,96,84,1.5,1010,21,9,80,13,shanghai
2018-05-20,21,19,0.0,8.7,4,34,09:30 AM,11:35 PM,04:56 AM,06:46 PM,16,20,20,20,20,98,80,0.4,1012,21,9,71,16,shanghai
2018-05-21,21,19,0.0,8.7,5,41,10:35 AM,No moonset,04:56 AM,06:46 PM,18,20,21,20,18,100,86,0.1,1013,21,10,92,13,shanghai
2018-05-22,26,20,0.0,8.7,5,48,11:39 AM,12:21 AM,04:55 AM,06:47 PM,19,24,24,23,19,93,83,1.3,1011,26,10,223,14,shanghai
2018-05-23,27,18,0.0,13.3,5,56,12:41 PM,01:04 AM,04:55 AM,06:48 PM,8,22,22,23,15,32,42,0.0,1014,27,10,139,12,shanghai
2018-05-24,27,17,0.0,13.9,6,63,01:43 PM,01:42 AM,04:54 AM,06:48 PM,9,25,25,24,18,22,42,0.0,1010,27,10,138,14,shanghai
2018-05-25,28,21,0.0,13.3,6,70,02:42 PM,02:18 AM,04:54 AM,06:49 PM,19,27,27,25,13,56,72,0.0,1004,28,10,125,11,shanghai
2018-05-26,26,21,0.0,8.7,5,78,03:40 PM,02:53 AM,04:53 AM,06:49 PM,20,26,26,24,11,87,80,3.2,1007,26,10,95,9,shanghai
2018-05-27,27,21,0.0,8.7,5,85,04:37 PM,03:28 AM,04:53 AM,06:50 PM,20,26,26,24,6,89,77,0.4,1010,27,10,121,5,shanghai
2018-05-28,30,21,0.0,13.3,6,92,05:34 PM,04:04 AM,04:53 AM,06:51 PM,20,28,28,26,7,45,72,0.0,1010,30,10,147,6,shanghai
2018-05-29,29,22,0.0,13.3,6,99,06:30 PM,04:42 AM,04:52 AM,06:51 PM,21,27,27,25,10,45,79,0.0,1011,29,10,141,8,shanghai
2018-05-30,29,22,0.0,12.2,6,100,07:25 PM,05:23 AM,04:52 AM,06:52 PM,21,28,28,26,8,65,76,0.4,1011,29,10,113,6,shanghai
2018-05-31,21,18,0.0,9.9,4,89,08:17 PM,06:06 AM,04:52 AM,06:52 PM,17,21,22,21,10,81,78,8.1,1015,21,9,129,8,shanghai
2018-06-01,27,17,0.0,14.0,6,74,09:07 PM,06:52 AM,04:51 AM,06:53 PM,15,25,25,25,11,5,57,0.0,1016,27,10,134,9,shanghai
2018-06-02,27,18,0.0,14.0,6,67,09:53 PM,07:42 AM,04:51 AM,06:53 PM,15,24,24,23,12,23,61,0.0,1015,27,10,123,9,shanghai
2018-06-03,25,21,0.0,12.2,5,59,10:35 PM,08:32 AM,04:51 AM,06:54 PM,17,24,24,22,11,60,74,0.8,1012,25,10,119,9,shanghai
2018-06-04,28,20,0.0,11.1,6,52,11:15 PM,09:25 AM,04:51 AM,06:55 PM,18,27,27,25,7,51,66,0.9,1011,28,10,166,5,shanghai
2018-06-05,26,21,0.0,8.8,5,44,11:51 PM,10:18 AM,04:51 AM,06:55 PM,19,26,26,24,11,94,75,2.2,1012,26,8,237,8,shanghai
2018-06-06,28,20,0.0,13.4,6,36,No moonrise,11:13 AM,04:51 AM,06:56 PM,19,27,27,25,13,22,71,0.0,1011,28,10,143,11,shanghai
2018-06-07,29,20,0.0,14.1,7,29,12:25 AM,12:07 PM,04:50 AM,06:56 PM,20,28,28,25,13,19,75,0.0,1011,29,10,119,11,shanghai
2018-06-08,26,21,0.0,11.1,5,21,01:00 AM,01:04 PM,04:50 AM,06:57 PM,20,26,26,24,11,68,78,0.0,1008,26,10,100,9,shanghai
2018-06-09,26,20,0.0,11.1,5,14,01:34 AM,02:02 PM,04:50 AM,06:57 PM,19,25,25,23,12,72,76,0.0,1004,26,10,83,10,shanghai
2018-06-10,26,21,0.0,12.2,5,6,02:09 AM,03:02 PM,04:50 AM,06:57 PM,19,25,25,23,5,68,78,1.4,1003,26,9,133,4,shanghai
2018-06-11,31,20,0.0,14.1,7,0,02:47 AM,04:05 PM,04:50 AM,06:58 PM,17,28,28,26,14,13,59,0.0,1003,31,10,240,12,shanghai
2018-06-12,32,21,0.0,14.1,7,0,03:29 AM,05:12 PM,04:50 AM,06:58 PM,19,30,30,28,13,7,60,0.0,1004,32,10,166,11,shanghai
2018-06-13,33,24,0.0,14.1,8,0,04:16 AM,06:19 PM,04:50 AM,06:59 PM,19,31,31,29,20,4,56,0.0,1003,33,10,158,16,shanghai
2018-06-14,30,23,0.0,14.1,7,1,05:10 AM,07:26 PM,04:50 AM,06:59 PM,21,31,31,28,16,2,66,0.0,1003,30,10,134,14,shanghai
2018-06-15,30,22,0.0,14.1,7,9,06:09 AM,08:29 PM,04:50 AM,06:59 PM,19,28,28,26,16,7,64,0.0,1006,30,10,116,14,shanghai
2018-06-16,28,21,0.0,13.4,6,16,07:14 AM,09:27 PM,04:50 AM,07:00 PM,18,26,26,24,17,54,69,0.0,1009,28,10,85,14,shanghai
2018-06-17,28,21,0.0,12.3,6,24,08:21 AM,10:18 PM,04:50 AM,07:00 PM,20,27,27,25,19,64,73,0.1,1007,28,10,126,15,shanghai
2018-06-18,31,23,0.0,14.5,7,31,09:28 AM,11:03 PM,04:51 AM,07:00 PM,22,30,30,27,18,55,74,0.0,1004,31,10,130,14,shanghai
2018-06-19,32,24,0.0,11.2,7,39,10:33 AM,11:44 PM,04:51 AM,07:01 PM,23,33,33,29,13,64,75,6.4,1001,32,10,124,9,shanghai
2018-06-20,24,22,0.0,9.1,5,46,11:36 AM,No moonset,04:51 AM,07:01 PM,20,25,25,23,16,81,85,12.0,1005,24,9,44,12,shanghai
2018-06-21,29,21,0.0,13.4,6,54,12:36 PM,12:20 AM,04:51 AM,07:01 PM,19,28,28,26,11,30,68,0.0,1009,29,10,75,9,shanghai
2018-06-22,22,19,0.0,9.1,5,61,01:35 PM,12:56 AM,04:51 AM,07:01 PM,19,22,23,22,18,79,85,13.4,1008,22,8,84,13,shanghai
2018-06-23,26,20,0.0,11.2,5,69,02:32 PM,01:31 AM,04:52 AM,07:01 PM,19,24,24,23,11,70,79,2.8,1007,26,10,93,8,shanghai
2018-06-24,26,21,0.0,9.1,5,77,03:29 PM,02:06 AM,04:52 AM,07:02 PM,22,27,27,24,14,88,87,0.7,1008,26,10,120,11,shanghai
2018-06-25,34,24,0.0,14.5,8,84,04:24 PM,02:42 AM,04:52 AM,07:02 PM,25,36,36,30,14,31,74,0.0,1008,34,8,153,10,shanghai
2018-06-26,37,27,0.0,14.5,8,92,05:19 PM,03:22 AM,04:52 AM,07:02 PM,25,40,40,33,18,7,66,0.0,1007,37,10,190,13,shanghai
2018-06-27,37,28,0.0,14.5,7,99,06:12 PM,04:03 AM,04:53 AM,07:02 PM,24,39,39,33,18,17,60,0.0,1005,37,10,211,14,shanghai
2018-06-28,35,28,0.0,11.2,7,100,07:03 PM,04:48 AM,04:53 AM,07:02 PM,23,36,36,31,19,52,63,3.8,1002,35,10,246,14,shanghai
2018-06-29,31,26,0.0,14.5,7,86,07:50 PM,05:37 AM,04:53 AM,07:02 PM,24,34,34,30,11,18,71,1.4,1002,31,10,154,9,shanghai
2018-06-30,30,26,0.0,9.1,6,78,08:33 PM,06:27 AM,04:54 AM,07:02 PM,24,32,32,28,16,65,80,1.0,1004,30,10,152,12,shanghai
2018-07-01,30,26,0.0,13.4,6,75,09:14 PM,07:19 AM,04:54 AM,07:02 PM,24,32,32,28,18,69,81,0.0,1004,30,10,154,13,shanghai
2018-07-02,32,25,0.0,14.5,7,68,09:52 PM,08:12 AM,04:55 AM,07:02 PM,24,33,33,29,16,35,78,0.0,1001,32,10,128,13,shanghai
2018-07-03,32,25,0.0,11.2,6,61,10:26 PM,09:06 AM,04:55 AM,07:02 PM,24,33,33,29,11,62,76,0.0,999,32,10,122,9,shanghai
2018-07-04,33,25,0.0,13.4,7,54,11:00 PM,10:00 AM,04:55 AM,07:02 PM,25,35,35,29,13,47,77,2.3,999,33,10,132,10,shanghai
2018-07-05,30,26,0.0,10.1,6,46,11:33 PM,10:54 AM,04:56 AM,07:02 PM,25,32,32,27,16,72,86,4.1,1000,30,10,129,13,shanghai
2018-07-06,30,26,0.0,12.3,6,39,No moonrise,11:50 AM,04:56 AM,07:02 PM,25,33,33,28,18,73,87,4.6,1001,30,7,94,13,shanghai
2018-07-07,31,26,0.0,10.1,6,32,12:07 AM,12:48 PM,04:57 AM,07:02 PM,25,32,32,28,23,88,84,7.8,1004,31,9,83,17,shanghai
2018-07-08,33,26,0.0,13.4,7,24,12:42 AM,01:48 PM,04:57 AM,07:01 PM,25,36,36,30,18,44,78,5.0,1005,33,9,134,13,shanghai
2018-07-09,33,26,0.0,14.4,8,17,01:21 AM,02:51 PM,04:58 AM,07:01 PM,25,36,36,30,22,12,75,0.0,1008,33,10,153,17,shanghai
2018-07-10,32,26,0.0,14.4,8,10,02:04 AM,03:57 PM,04:58 AM,07:01 PM,24,34,34,29,23,24,76,0.0,1009,32,10,130,18,shanghai
